,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
013767.mp3,-324.75092,328.10233,-63.994156,212.19365,-27.174168,149.75288,-160.77231,264.01593,-248.00818,230.1584,-96.69314,179.50682,-155.94241,202.6566,-184.10568,250.14375,-149.01573,182.04129,-159.771,157.57104,-94.34538,236.883,-9.343553,170.83728,15.578874,187.56895,-58.857838,117.80151,-90.04397,-21.620424,-34.20616,140.81728,41.043045,-63.815792,-108.38074,-48.248734,-165.28833,-81.770805,8.387102,52.031902,103.35331,-67.99619,-96.60101,-135.13313,-73.33818,-21.728363,58.78349,50.0112,17.443195,-18.405241
013768.mp3,-343.74796,325.91278,2.0929365,269.33356,-48.918896,173.86304,-171.92487,158.39218,-238.9611,163.57927,-90.57177,226.66995,-189.06198,263.33502,-252.17075,201.55675,-234.63812,116.44799,-254.78937,41.8787,-103.165855,209.19756,-194.03026,-3.1816483,-212.346,76.703545,-108.08133,166.41093,-61.45446,-30.861368,-101.95276,184.56126,-151.89645,-104.15602,-189.0444,-124.5025,-153.45032,22.05572,-140.44922,-121.8706,43.047447,101.11884,-46.057262,-57.01272,-122.98953,-190.92682,-197.04684,-143.87912,123.305336,24.072895
013804.mp3,-564.84796,561.65674,-32.284634,190.31973,26.073467,81.42726,24.80005,200.94989,-22.981432,256.14908,40.2709,182.27992,-58.099617,47.792404,-103.273346,89.31343,-10.777545,93.902985,-126.23319,105.50809,-20.308874,142.3008,-75.09079,-69.34888,-163.45567,-90.363396,-61.453777,-32.50038,-120.24046,-71.371994,-4.128346,5.1113567,-153.40022,-250.45683,-328.9987,-294.24695,-234.65651,-162.02669,-118.637375,-136.30725,-150.81233,-167.22755,-152.40263,-200.94963,-224.18259,-219.44214,-141.67412,-101.0044,-135.42899,-155.48807
013927.mp3,-388.1191,474.27246,-3.6062465,205.90184,-105.1101,176.48877,-10.673557,141.85745,-151.22412,157.96768,-252.46269,8.020997,-309.2822,95.25098,-301.54254,-145.2742,-380.44525,-100.86429,-5.630924,330.23572,-131.86198,50.287823,-265.15744,-252.01659,-333.9933,-141.76917,-194.63924,117.46367,-87.24608,80.11103,-189.33224,-356.50732,-274.28937,152.52977,151.58974,-94.34847,-113.70005,-145.55,-274.4101,-81.54356,192.09552,284.5535,288.81863,157.95949,103.91696,-75.83162,-186.01332,-56.69712,193.3346,-123.63241
013928.mp3,-304.35175,470.3486,-1.1667384,291.27658,-72.06383,150.80803,-141.62454,87.098015,-269.4519,12.192903,-294.24097,85.16914,-342.16635,-32.876415,-421.56863,32.36805,-428.02774,-135.4944,-273.21616,-81.27351,-342.27597,28.612127,-206.69301,-58.40384,-298.4958,-196.41725,-243.03142,-205.08513,-308.17746,-160.65471,-253.49391,-150.81999,-135.30695,-168.17578,-271.28445,-82.92375,-24.807947,-116.56859,-134.829,-99.171745,145.57397,187.57524,103.707756,0.09619556,150.3324,72.66393,-39.05074,18.75614,289.03137,-257.71323
013929.mp3,-395.41556,453.69305,8.141373,263.89545,34.003223,76.03971,-91.92895,56.5295,-408.34695,6.4687204,-348.24884,-72.21529,-362.8689,-43.935493,-347.0225,-245.72955,-435.8717,-136.1913,-369.22913,-171.29541,-252.2092,-186.9317,-332.05887,-81.70822,-224.7842,-0.29737952,-138.24709,143.81985,-191.16946,-361.6479,-517.59503,-273.6319,-57.912254,199.76247,186.40419,206.80191,57.381012,-238.94751,-136.33638,125.30708,183.82025,166.43864,42.390194,-166.23213,-309.98853,-239.73207,-22.200762,245.55583,4.7976546,-309.9955
013930.mp3,-180.38763,418.07977,-82.652,301.0539,-76.96768,225.12665,-71.54474,180.84004,-111.87023,234.9648,-207.80049,13.349859,-303.38202,155.96515,-133.56528,271.92825,26.568384,321.48596,-96.8184,173.05597,-179.99567,225.77333,94.43196,2.4799488,-273.37878,9.530575,-30.508694,-208.67982,-479.419,-333.79553,129.2232,364.60303,-25.622023,-296.20148,-396.67117,-315.4276,-144.91617,-37.18235,-143.43259,-181.95865,-158.52505,108.66525,197.7581,-152.38986,-228.14758,-99.20052,-176.13036,-151.79808,503.91275,42.795982
014063.mp3,77.16439,316.07532,-44.19858,269.7014,-81.91304,216.7233,-99.43934,223.67058,-136.77605,228.18683,-191.90982,247.38657,-188.7024,269.1797,-238.47424,200.12074,-249.71738,195.85385,-212.55415,237.64935,-230.2088,170.95105,-213.46867,166.34576,-223.0424,167.91602,-236.0531,126.527885,-172.0258,13.953158,-279.45267,26.274788,-135.99815,41.172104,-181.55779,44.193806,-192.09407,-25.350351,-115.86873,49.024834,-42.468067,69.88415,-109.075035,-66.90975,-85.6402,-84.49226,-139.61147,25.977377,-104.44044,-206.08144
014208.mp3,-181.29863,260.75363,18.61315,280.10815,-12.8125105,265.34872,-33.328556,226.71759,-52.90626,299.9621,-89.18137,287.95956,-145.6039,301.8644,-194.25227,343.93317,-122.78166,328.45142,-178.92,128.4924,-239.61786,261.5183,-183.0845,159.75798,-168.05482,104.9303,-143.5202,131.09712,-200.21835,92.80282,-76.753685,82.38535,-49.448296,94.2865,-156.97754,16.158228,-211.83235,24.870811,-34.928566,-124.877396,-149.37698,52.619286,-115.366554,-10.909006,-53.659252,49.70609,-13.930227,132.60144,76.550835,-280.44104
014315.mp3,-768.1717,253.44217,-237.58412,-3.1003053,-255.57921,-181.90685,-150.61427,-208.23088,-324.4942,184.96509,-422.10138,-117.61612,-332.81427,-165.4981,-181.1368,-162.43233,-133.7697,295.7394,69.67204,416.86847,6.3043303,-180.16557,-53.801548,371.01593,149.37445,546.9698,27.921667,73.77685,65.74841,119.821106,-188.8838,-209.43852,-13.226151,282.7463,276.80273,379.20618,179.77045,155.68709,94.65322,176.40016,307.03143,46.39986,-202.35202,-13.301767,63.081562,-94.40075,23.767101,202.29913,24.721344,-273.89047
014316.mp3,-843.9161,275.91153,-139.69464,221.80385,-218.79152,-273.97815,-223.5875,-251.18762,-436.68582,-49.308723,-523.6022,-105.67659,-472.3951,-262.50854,-258.65533,-252.03348,-185.87553,202.54953,93.92908,580.3112,206.2127,150.06526,110.898674,203.5307,-198.77466,613.096,414.102,657.99286,348.19522,63.671257,-292.2571,32.1593,335.86475,167.86534,-95.418755,-103.26124,103.16869,161.55582,-46.98215,-93.733215,416.16748,363.60327,219.14484,-104.13686,-247.39148,-491.3818,-368.545,-94.7049,-23.913223,-194.06282
014317.mp3,-676.5141,72.89914,-405.6482,-110.063126,-496.8351,-18.184525,-63.444958,-106.958046,-376.32285,420.78326,-89.53185,-15.100773,-169.184,-387.35324,-241.6233,-98.5168,-181.04907,129.96942,287.5321,953.7387,867.36584,657.2794,207.57616,36.911057,-791.05975,39.02437,-155.56882,223.26408,-423.9385,-503.4976,-478.88272,262.44504,236.32793,-205.46693,-425.9155,181.02791,104.834045,-84.14059,-94.82372,938.23047,1269.86,381.98187,-143.8421,-15.089339,249.44461,-156.18755,252.1863,353.42178,-282.23166,-611.02496
014318.mp3,-873.26996,271.12045,-154.56943,195.02882,-156.88164,-258.57254,-220.20827,-254.08458,-366.4987,20.160227,-556.9934,-49.31126,-315.6526,-89.65574,-71.10175,-94.2416,1.0040613,164.32611,-127.538475,43.54599,-180.25975,-200.6918,212.58775,538.68317,124.34104,635.1829,206.9885,344.40503,71.070786,83.43216,41.977875,225.9551,191.16388,108.20033,195.81406,275.05893,-29.324331,-63.961258,103.20672,105.78826,-6.5710645,-366.3379,-362.45346,-166.6719,3.3961017,-0.010617375,50.3877,68.58481,329.2974,331.75113
014319.mp3,-715.002,219.24127,-336.4077,-39.397198,-429.51614,-103.80232,-38.746895,-216.08795,-387.8384,249.08118,-461.30637,-246.70663,-199.28264,-77.92233,-32.189384,-10.949946,-271.14578,221.38588,139.93523,546.31647,298.80356,141.89053,373.42328,760.72205,341.97424,394.69116,-271.93427,-194.92894,82.56615,-144.88431,-381.06955,-519.8151,-278.46036,68.165886,7.8982425,115.73796,63.32838,244.90746,97.93278,-281.69336,-70.85994,173.39682,278.139,-107.28258,174.42972,270.02594,153.3402,212.70778,720.6114,16.692673
014320.mp3,-780.8951,278.05002,-268.35275,174.51102,-224.3166,-282.52557,-216.99449,-75.29311,-293.5565,178.51353,-544.96686,-167.72755,-413.8516,-311.6706,-163.66457,-125.83371,-105.58338,158.60266,-434.30215,-96.57265,-318.76,-300.30722,-101.16333,371.5639,-32.402264,760.5622,541.0013,457.92883,-24.716587,-133.05309,-193.2443,242.513,566.81824,332.57077,5.0336304,26.189295,140.3048,325.82175,441.777,11.592795,-178.08955,-51.56367,191.34747,-47.041435,-242.81618,-111.8706,214.57681,-178.47726,-280.58264,436.7177
014344.mp3,-987.2829,636.405,-6.254657,186.2116,270.03915,228.18193,105.511894,161.36584,193.11786,302.36893,206.43706,210.63445,213.04323,302.1981,105.34109,-143.34326,30.336355,228.92612,-4.1278973,-116.16829,62.292095,306.45862,310.432,179.6238,65.42973,153.68343,33.41855,-102.5085,-38.028038,-167.74712,-161.93565,37.390892,-72.13191,-107.89424,318.1762,200.55396,-23.706362,-18.369682,-45.997025,155.37637,158.4408,-308.54852,-246.81406,308.92822,325.9025,102.8323,181.62944,373.06345,398.1274,-146.78023
014358.mp3,-421.2501,259.94727,182.7893,322.43732,-9.027756,354.5162,-54.434788,316.6263,-65.16944,242.51472,-57.619507,165.0038,-63.047115,138.50755,-87.95889,93.70078,-10.425979,62.363976,1.4524418,177.63988,107.547226,225.97182,-21.228512,32.487904,-137.08177,56.563965,-52.36149,-145.94559,-111.5341,73.21663,-26.910387,-125.18476,-239.7611,-271.4861,-189.26707,-126.15673,-196.72067,-86.22891,-214.83546,-164.31902,-156.04263,-37.596455,-34.791393,-66.389824,-18.526031,-121.253555,-140.676,-226.78418,-229.39737,-123.19181
014363.mp3,-307.19513,364.27863,183.80551,307.43298,36.208096,390.04248,10.468461,340.44455,122.98371,342.83197,-151.26337,101.74903,-140.80989,168.90671,-115.822624,271.65747,-13.271166,179.46962,-61.765385,151.71968,-82.91155,255.30423,53.027626,227.32983,57.202072,90.98468,-26.886356,235.44434,20.934704,140.01808,39.6742,10.741673,-178.93802,-36.549297,-43.845036,-23.606573,82.11461,-6.544874,122.48787,-111.244965,-1.5381316,-7.256047,16.01372,-77.62275,-157.26088,-80.35576,-105.48417,-115.94098,145.94708,-8.355575
014365.mp3,-393.91977,522.0783,22.337982,300.9021,76.50964,315.7936,-1.7013811,70.694664,49.826633,196.14763,-54.926632,85.05483,-92.10172,47.553436,-222.62335,-71.19412,-24.223204,153.40381,86.75869,220.59999,-51.211163,-135.2787,-217.75702,-178.62473,-83.909805,-7.409102,-210.43556,-174.9256,-129.65294,-245.63269,-114.18383,-138.11894,-51.964745,92.13967,246.2228,298.0441,309.93393,172.84521,99.75457,145.98938,165.27336,-40.534084,-112.47771,-31.932041,249.08356,42.00613,72.9782,66.0286,-97.83232,-20.616852
014386.mp3,-212.67992,384.68213,-52.068775,176.64189,-88.30652,215.04141,-46.558453,222.63667,-86.67953,170.57741,24.59711,259.009,-23.55139,231.43631,-125.349075,244.05965,-192.72928,188.42767,-155.79614,99.87797,-155.12383,105.35496,-222.47507,-74.31031,-184.6558,40.03356,-171.87006,-16.924099,-71.97154,31.78335,-0.12501967,17.118502,43.04924,139.70251,145.19308,252.59924,103.42674,30.261196,-50.12783,-68.07094,-49.834473,-48.90004,-70.80883,-78.473946,-124.14498,-89.63846,-65.61033,-104.91355,-107.415726,-142.01012
014391.mp3,-143.7049,341.53268,49.90031,235.14825,-10.228446,236.98807,-50.489285,279.96152,-149.2325,268.88235,-124.51552,226.52835,-273.17038,121.82301,-47.313145,326.86285,-89.113014,276.66617,-118.26095,47.5231,-110.08789,268.95282,18.113625,224.55515,111.672874,266.40207,16.281332,321.82877,181.01125,351.74826,-43.339455,-20.972658,-37.177486,25.607327,-141.0815,-63.709015,-203.46477,-104.42293,-37.044765,123.20636,-156.40036,-177.77809,-106.28734,-50.296417,5.6679583,258.35175,196.87665,-35.020615,-232.74081,-147.8143
014538.mp3,-229.57237,451.40457,30.73064,430.63013,56.39049,269.56934,-45.497944,158.3004,-253.78479,251.92677,-199.79843,231.90855,-142.76219,135.16034,-240.6053,127.13173,-177.94598,136.97766,-113.57055,78.33221,-212.00407,182.9494,-155.32043,185.64691,-111.66977,-17.22386,-95.10878,143.72705,-21.74106,253.12587,-104.68341,-137.80472,-91.38487,25.421255,14.962113,54.528423,-94.808846,-98.432816,-87.51789,65.7839,43.69848,-114.68024,-5.1324615,-180.13158,20.103273,15.084546,63.453568,-68.148186,-206.90575,-288.21768
014539.mp3,-209.41313,526.0704,-214.27083,393.47385,-130.02985,156.09525,-67.69094,-85.206055,-135.54077,-15.051091,-163.44035,109.600395,-141.63744,-63.975353,-236.14081,-81.53094,-173.84743,42.339947,-157.81863,30.149406,-122.30508,71.60654,-36.879395,82.80253,-111.878624,-15.934982,-119.2032,-35.106705,-72.75283,63.80891,-106.70664,-122.678566,-33.537716,17.385336,48.291523,-38.66345,-103.99003,-149.59337,5.8455477,74.245605,-77.809135,-159.72978,39.48958,-88.960724,87.55546,-50.86069,35.18919,-77.20459,-99.99368,-135.08168
014541.mp3,-270.89597,524.25446,27.479631,324.91605,-32.408417,95.19238,-51.2664,43.650623,-217.70467,249.18219,-287.75436,96.34042,-112.002975,62.47925,-212.04901,1.9738915,-236.4387,121.25202,-89.29672,100.66949,91.803085,128.78093,-145.15094,93.01815,-34.81775,95.24941,51.159126,132.9541,-30.693937,153.9657,-14.7535305,-52.83059,-74.48467,-98.556145,-115.667175,-127.44379,0.1276729,-31.294975,4.607869,-166.87454,-76.81173,-137.75053,-23.962444,-147.96938,-55.493908,57.819878,159.36835,-52.36486,-102.35424,20.022053
014542.mp3,-280.17224,490.03442,-52.989872,386.00565,-108.14337,173.85927,-95.27386,31.609562,-116.779434,63.58548,-89.82014,77.18769,-115.251526,7.2702336,-74.77248,51.423416,-135.54848,17.376318,-180.57848,-67.08308,-154.92625,-6.1098456,-93.78651,67.9191,-95.22715,-40.42024,-86.0525,35.303024,47.61028,64.48067,-26.394157,-86.15034,-73.861015,-47.40443,-42.06549,72.597275,12.044952,-12.005694,-45.587254,-65.37327,-39.258705,-10.345097,-22.1347,-84.31825,-52.007378,-66.720436,-97.00699,-129.25679,-166.99536,-134.55212
014568.mp3,-305.63248,529.3006,-156.78151,224.92729,-223.11105,-51.870255,-460.86163,-72.11134,-151.45801,-59.578487,-264.35587,65.04809,-114.94994,11.993785,-509.44016,-146.83334,-66.679855,92.90507,-34.119747,-70.84086,-80.81674,272.70477,-57.23803,77.78914,-29.25146,-148.4614,-224.45241,-380.14786,-233.1376,-162.9317,-3.6492546,111.301765,164.59512,93.738335,-137.01582,-103.71295,297.65445,-182.38185,65.050415,411.2463,-105.784744,-204.31439,-117.32298,-157.29224,157.09694,-5.4115634,126.058,-91.20063,-53.626705,98.518845
014569.mp3,-618.0902,642.7,-180.27669,273.35422,36.25917,170.60405,-184.49907,38.59674,-39.563755,-128.00009,-265.6874,-104.47002,-206.59326,104.77233,-178.43271,-74.08247,-89.22049,10.61855,-11.203717,35.227985,-209.27814,-106.690254,-113.5001,-14.3134365,8.042899,-65.83118,11.191714,3.3384812,20.107565,-97.892296,-364.9833,-149.70891,-7.224674,59.91073,-88.29179,-174.62085,-160.65791,-104.96597,10.88729,-130.04446,-224.24722,124.67363,-26.574638,-162.21585,100.15211,-200.24776,-107.63831,213.25505,-41.516975,-513.0603
014570.mp3,-643.2892,574.1574,-116.157616,226.32066,-182.3606,-135.37344,-446.51654,-266.6952,-362.42764,-384.88342,-201.91458,-21.804733,24.914762,-92.817406,-381.5441,-336.21036,-224.35837,-91.95738,-105.72115,-480.33682,114.2719,264.52716,-152.26788,116.03042,80.85794,61.232616,153.3937,-357.15952,-134.05516,-147.38441,113.082146,-17.603006,-413.43668,125.64622,45.75714,435.5264,360.27725,-414.15033,26.596214,291.56088,45.858627,-34.838184,-48.80327,63.686665,340.79443,83.12935,-228.59674,131.03494,-554.3963,-539.35693
014571.mp3,-360.6887,523.3704,-99.28734,319.01334,-335.68585,36.3776,-416.71872,-171.1399,-174.56221,-7.0166597,-310.34406,-56.73837,27.11708,294.50885,-67.91922,58.14882,-255.84384,-99.678925,31.6176,-28.584917,-434.7724,89.99449,-176.04802,-337.99124,-170.75002,-139.61053,-1.5559334,78.68148,-69.76868,-59.24896,-97.3993,-62.39005,-45.813076,-160.70374,-172.4088,-229.18852,-12.856013,193.26396,178.15184,-202.98257,-251.20091,-46.13848,-71.31477,-39.351135,-335.984,-434.18378,138.42764,-37.461147,-256.5594,207.29979
014572.mp3,-241.94719,489.6062,-121.7951,233.2612,-181.75925,268.24463,-207.18774,145.92162,-233.44478,67.46576,-234.85588,95.681015,-245.6511,124.02055,-175.44548,142.61151,-112.06624,182.5251,-147.57669,63.391468,-156.69174,20.42432,-82.44066,-98.777145,-220.2623,-11.852574,-123.912796,2.740271,-74.31135,81.497795,67.44925,190.31242,-23.711681,-34.61219,-70.198296,-117.34761,-101.19581,-81.42608,-18.638815,-132.77985,-158.58199,-189.70338,26.024237,-114.41135,-4.9286914,-102.55093,16.64733,-1.3390366,-102.168846,-97.82386
014576.mp3,-538.59436,460.50958,-178.77344,283.11032,-208.20729,110.4018,-177.27437,-63.990047,-213.56158,13.158262,-156.32707,-27.396818,-153.93062,96.610855,-147.91763,-27.597145,-181.19121,-26.97646,-207.93074,-14.028045,-145.46297,130.57362,83.50645,0.14814295,-153.0978,16.348286,-196.69057,-259.55453,-331.36078,-121.310425,-60.35179,-60.457035,-78.41366,-50.84801,-161.15073,2.5304434,99.99513,-5.1231513,3.79739,-26.358269,-14.4119,-81.563736,-185.10396,61.47467,194.91533,275.3005,130.82048,2.2644074,-143.83809,-13.884779
014577.mp3,-337.60446,760.90295,9.934585,280.01517,-80.09908,98.73429,-293.23758,3.1976092,16.562206,-100.53867,-326.73715,131.89018,94.71708,1.184994,-392.57062,-100.97778,-134.99875,286.3496,286.24283,-182.22151,-505.9694,259.06207,-123.324394,-467.13916,-303.3309,-411.77408,189.18013,363.42252,41.54019,-80.41918,86.83198,-82.793396,-34.93248,-181.02638,-176.64766,194.18312,379.27167,4.2914257,-43.76255,142.90323,23.00431,-241.74806,-172.58798,88.26061,-120.93789,-46.773632,-140.23325,-361.66113,-194.07089,-202.47272
014578.mp3,-266.77487,549.7309,-204.98997,410.63208,-160.14291,69.21786,-294.02676,9.246793,-144.3539,-173.0005,-446.97095,0.25460368,-159.0517,41.01194,-336.466,-236.33365,-198.83322,175.33308,-87.20101,-170.38605,-49.527576,342.47977,-221.073,21.53756,-38.774998,-166.99802,191.62872,20.484589,-92.91013,-323.44766,-186.15245,24.030178,-25.858864,193.78409,191.98093,80.817024,159.0506,-237.8452,-334.57037,186.74008,328.95932,81.50663,36.464542,-356.39108,-454.4494,-266.99966,-121.88979,108.474014,-181.83536,-451.4362
014579.mp3,-520.7876,677.1488,-69.18406,341.49612,18.745567,10.980941,-317.02814,22.136616,10.506237,-256.35495,-449.6347,68.6977,-22.326248,-149.4293,-311.93503,-238.23572,-112.93818,161.82027,-46.88359,-324.15714,-533.41907,56.001087,-35.165123,-103.707726,-339.93365,-218.62311,257.43887,106.423615,-384.20578,-252.02963,353.8696,58.017467,-331.12045,26.121885,-407.02716,-83.13916,369.06976,-208.63196,-221.49574,-128.95992,-152.0505,-107.91389,-23.077097,-266.87625,-152.28076,36.55918,-86.86494,-181.39873,-35.120804,325.20016
014580.mp3,-225.23042,438.45862,-113.88069,356.4225,-19.00033,288.65894,-281.83795,13.130926,-251.49927,68.37593,-397.43207,162.6273,-244.22388,189.00842,-316.58044,87.46219,-263.79056,152.0444,-180.54181,-26.883509,-355.93063,3.1802628,-400.89053,-58.77711,-169.15254,-2.3820357,-142.41734,52.929523,-223.99553,-161.31595,-100.37069,50.876587,-111.62855,34.575928,-246.73737,-64.33799,52.09622,70.53369,52.383785,-315.24612,-313.1895,-169.67636,-26.524166,-154.20146,-192.96599,-193.2751,-235.11105,-114.12081,204.28793,128.45505
014581.mp3,-530.7638,541.8587,-234.50363,402.0512,-99.8989,-25.893309,-393.9605,-216.92928,-191.03549,-163.93742,-325.07126,-109.06339,23.301247,117.30515,-26.033354,-123.69433,-207.08946,113.97521,-157.90126,-473.2291,-319.35977,-34.272537,-293.16025,-311.53162,-75.8748,-224.90419,-105.022934,-86.01074,-288.2506,-332.69818,-83.14959,-156.35237,39.82476,158.75652,14.187799,40.64015,346.16833,36.988888,131.20583,407.59216,281.24936,37.885044,19.73168,105.74583,-100.10894,31.757105,-60.983784,-232.76828,-39.877495,-127.68127
014583.mp3,-320.69098,731.3691,-213.25128,235.4228,-186.33934,134.46577,-119.00077,75.39561,-139.7103,-160.09393,-47.025467,24.456633,-48.835865,34.345406,-95.481476,-69.620255,-13.217774,-3.278284,62.185574,-106.95942,1.5746256,71.1242,-64.13771,165.98224,291.05258,-64.64133,100.78677,-88.091934,198.62018,250.76274,-400.705,-378.90118,-116.328926,69.026886,144.57756,-44.117588,-66.32698,44.258125,-27.612516,-311.0564,-480.9447,-182.51213,-38.977146,-10.972627,81.40501,-8.762089,-53.7589,-37.558704,-245.0056,-293.2319
014584.mp3,-374.76733,785.3187,-263.00064,297.2748,37.197586,137.17305,-140.07948,-43.92063,-56.01391,-147.48709,-84.92035,-78.31666,-136.94577,112.98105,-46.676025,-137.78337,-312.3078,-198.06725,-43.18323,-180.45367,263.67264,196.1537,-134.20314,-367.99756,-144.26714,-111.74797,-75.401924,66.66739,76.97771,-20.012478,-216.6733,19.35463,44.1395,215.82231,-26.797802,-252.03142,-183.1315,-358.863,-511.3379,-437.8164,-55.74612,63.628014,256.00726,385.2655,487.8587,69.67541,-285.51273,-315.43964,-347.5845,-53.12051
014585.mp3,-157.15414,484.8551,-160.68472,250.98802,-225.34177,-58.779,-430.98834,-134.47826,-285.31778,-90.25171,-480.51288,27.789553,-273.08572,69.556854,-391.96274,5.600372,-298.7438,54.488186,-355.76932,-114.06089,-336.3987,129.75414,-192.82143,-57.23941,-331.36252,-120.881134,-106.498116,67.414276,-286.53845,-203.11508,-205.45645,26.187796,-47.015575,161.70187,-133.30142,-199.939,92.833206,-37.145473,-156.65434,-53.184536,-195.72949,-44.068287,251.35225,-28.81561,105.59997,32.681538,185.4043,82.68628,62.107174,186.98532
014586.mp3,-797.0289,673.78217,109.4756,372.93594,112.70459,73.12973,-125.1323,-23.31785,20.740084,-98.85175,-192.16824,-112.49273,-26.697563,-175.4712,-343.38486,-319.97498,-215.12866,-139.75545,-104.724945,-204.54562,-192.92351,-81.74333,-216.28171,-165.224,-135.90495,-303.95453,-113.035355,36.51061,-10.585423,7.48893,31.402925,-106.76451,7.6685467,111.999405,-13.288745,-100.0676,-26.984138,-298.82672,-283.16357,-116.152306,-285.59375,-186.78734,-74.03614,136.14482,217.25446,193.07675,-31.850939,-200.76347,-137.77646,-365.3851
014588.mp3,-409.8176,178.4059,-330.04956,137.26532,-1.1029177,341.5061,-240.65942,207.96275,-111.71881,254.78877,-197.34595,315.1467,-99.06971,340.7271,-412.49408,219.57417,-214.0067,251.11801,-247.47565,120.87894,-113.97862,200.58607,-170.20807,230.04175,-187.80457,-79.08133,-174.98874,286.8221,-58.70223,-334.21002,-288.81628,64.38668,231.00487,150.16939,-361.1663,74.46311,113.310585,-0.050739646,-122.54948,-175.24559,-55.196426,169.28954,-51.851715,-248.27914,-37.969578,-171.47586,-382.50076,99.252884,-8.970984,-361.5548
014589.mp3,-524.2327,743.4736,123.44284,352.00064,-12.405432,96.29387,-197.6242,123.14003,245.78763,8.117487,-280.57556,219.637,124.62278,115.068756,-121.18245,-59.152546,18.929258,408.724,282.91653,-191.06093,-455.7626,203.57294,-199.03314,-267.4607,66.76529,35.098385,398.5096,100.38834,-501.17178,-44.178165,256.28955,-98.63273,-113.04532,-111.325066,-323.93063,-118.35112,299.00406,33.830727,193.20474,193.52774,-55.72046,-54.778477,-225.45868,137.91196,3.792313,-82.52284,-78.11982,-563.4772,-243.79077,277.67047
014590.mp3,-356.08047,400.93744,-326.4829,142.07108,-129.18192,156.4899,-179.46362,115.352196,-139.67924,160.94324,-160.85849,239.08545,-251.33855,128.93155,-174.41748,260.025,-101.665474,235.6678,-91.73646,44.010204,-157.6594,187.68874,-39.460567,152.81212,-189.98764,130.45929,-47.69424,354.9366,128.01372,-168.61092,-558.0418,121.06601,178.40872,95.5511,-87.6361,-104.93756,-368.30496,-318.52676,-98.61492,238.58702,-49.908394,64.80897,169.21315,179.51254,76.58921,-17.652836,-82.37634,-152.87752,-119.70228,-56.225018
014601.mp3,-1104.8715,438.95215,116.3924,163.08221,67.10232,68.944405,-226.61707,-46.46249,-70.56947,-136.6552,-196.6847,-47.60127,-214.23267,-15.962707,-122.57811,95.33792,-209.00832,-18.77659,-5.500136,-81.2368,-288.157,-23.331638,-210.55592,-292.50424,-182.1818,-217.9247,-144.06221,-205.15062,-137.36647,-125.64645,-152.48882,-199.14021,-75.408775,-217.81723,-125.836426,-134.31895,-72.250435,-80.93316,-79.47806,-45.009937,-32.324287,-54.62558,-18.745592,-2.8499024,46.752953,66.90498,70.63834,98.04451,111.27649,101.91367
014602.mp3,-878.8443,451.2927,69.621506,315.86252,53.700165,-40.104614,-193.9913,-98.82846,-185.61919,-101.5023,-219.0888,-122.08171,-361.3367,-304.012,-457.43417,-103.68331,-265.74152,-332.24542,-360.70288,-358.44424,-172.08887,-288.1572,-246.55032,-231.94017,-153.15497,263.17117,238.51688,64.01494,-137.4981,-251.45895,-134.6721,-50.64329,-117.799866,-199.01102,61.74284,38.74804,-139.41031,-316.5222,43.23189,466.38715,387.99207,25.752714,204.26935,374.48236,62.345833,-318.99048,-196.9881,384.52472,57.33697,-495.9251
014603.mp3,-858.1958,463.9372,3.556118,230.49663,-3.8245516,-30.500692,-267.31934,-101.50373,-157.92764,-36.143658,-248.90872,-133.07558,-415.55417,-19.550846,-505.54303,-148.4521,-206.20895,-91.83554,-494.69385,-350.3636,-339.88934,-138.21866,-307.87857,-323.7813,-449.20267,-221.60617,-132.18944,-64.37654,-70.94179,-50.71946,50.74965,-73.088425,-192.5566,-247.28055,119.7027,145.62123,282.05475,222.8565,257.26163,27.278225,205.59012,419.76578,312.5014,-1.7134837,-47.11418,-312.0003,11.530327,177.37004,80.47841,-99.18058
014604.mp3,-1000.06244,463.5974,135.43004,261.64218,60.521145,-25.380589,-147.9645,-161.10762,-204.83017,-142.70653,-239.88715,-178.45583,-308.5024,-270.84625,-342.50418,-76.29799,-57.565678,-73.799866,-175.50143,-232.54268,-213.47824,-298.98514,-324.4959,-433.39215,-337.40686,-53.1587,-49.54996,-50.70727,-136.09541,-236.13768,-51.304585,165.60931,259.63583,78.0598,13.019208,34.59968,9.067843,-90.76799,1.9266315,233.38783,267.32077,316.44797,396.31088,233.80685,-48.175682,-284.36624,-124.575134,255.69447,103.77582,-299.27914
014653.mp3,-116.80868,441.60806,-26.235834,299.5426,59.042675,264.0889,-11.638582,241.31068,-202.31674,61.009132,-294.05408,242.73546,-190.99306,67.007866,-300.9688,7.255587,-397.29724,80.923134,-246.87917,89.36943,-282.28723,17.095995,-303.59637,-21.290585,-141.42706,149.65741,-274.7282,-61.28648,-207.44461,-108.80325,-113.61658,71.726944,-47.39369,-54.80794,-213.6601,-97.728134,-189.0884,-144.09079,-173.09828,-120.48906,-73.294075,-37.23837,31.459793,225.86888,161.56189,-21.257845,-359.48758,-557.82434,-494.5546,-233.45975
